ID,year,month,day,week,weekend,home,away,stadium,weather,weather_int,is_rain,precip,temp,spec,day_sin,day_cos,weather_encoded,holiday,time,streak_home,streak_away,score_home,score_away,winner,loser,winloss_home,winloss_away,winrate_home,winrate_away
20220727KIA,2022,07,27,수,0,KIA,NC,광주-기아 챔피언스 필드,구름조금,2,0,0,31.9,5868,0.4338837391,-0.9009688679,1,0,0.7708333333,-1,2,9,5,KIA,NC,4,-15,0.5172413793,0.4022988506
20220727KT,2022,07,27,수,0,KT,키움,수원케이티위즈파크,구름조금,2,0,0,31.6,3126,0.4338837391,-0.9009688679,1,0,0.7708333333,-1,1,5,4,KT,키움,6,24,0.5227272727,0.6263736264
20220727SSG,2022,07,27,수,0,SSG,LG,인천SSG 랜더스필드,구름많음,3,0,0,31.2,10070,0.4338837391,-0.9009688679,2,0,0.7708333333,-1,1,6,3,SSG,LG,32,21,0.6629213483,0.6136363636
20220727두산,2022,07,27,수,0,두산,롯데,서울 잠실 야구장,구름조금,2,0,0,33.4,5115,0.4338837391,-0.9009688679,1,0,0.7708333333,1,-4,6,5,두산,롯데,-11,-10,0.4252873563,0.4269662921
20220726두산,2022,07,26,화,0,두산,롯데,서울 잠실 야구장,구름조금,2,0,0,33.1,5857,0.9749279122,-0.222520934,1,0,0.7708333333,-2,-3,6,1,두산,롯데,-12,-9,0.4186046512,0.4318181818
20220726SSG,2022,07,26,화,0,SSG,LG,인천SSG 랜더스필드,구름많음,3,0,0,31.5,11063,0.9749279122,-0.222520934,2,0,0.7708333333,8,-1,0,9,LG,SSG,33,20,0.6704545455,0.6091954023
20220726KT,2022,07,26,화,0,KT,키움,수원케이티위즈파크,구름조금,2,0,0,33.8,3631,0.9749279122,-0.222520934,1,0,0.7708333333,2,-1,7,8,키움,KT,7,23,0.5287356322,0.6222222222
20220726KIA,2022,07,26,화,0,KIA,NC,광주-기아 챔피언스 필드,구름조금,2,0,0,32.1,5994,0.9749279122,-0.222520934,1,0,0.7708333333,3,1,1,9,NC,KIA,5,-16,0.523255814,0.3953488372
20220726삼성,2022,07,26,화,0,삼성,한화,,,,,0,,5431,0.9749279122,-0.222520934,,0,0.7708333333,1,-2,2,4,한화,삼성,-16,-35,0.4090909091,0.2954545455
20220724한화,2022,07,24,일,1,한화,KT,대전 한화생명 이글스파크,비,5,1,1.2,27.4,3420,0,1,4,1,0.7083333333,-1,1,1,3,KT,한화,-34,6,0.2988505747,0.523255814
20220724NC,2022,07,24,일,1,NC,LG,창원NC파크,비,5,1,1.2,32.3,4034,0,1,4,1,0.7083333333,-1,1,6,1,NC,LG,-17,21,0.3882352941,0.6162790698
20220724롯데,2022,07,24,일,1,롯데,KIA,부산 사직 야구장,비,5,1,1.2,28.1,10881,0,1,4,1,0.7083333333,-2,2,0,23,KIA,롯데,-8,4,0.4367816092,0.5176470588
20220724두산,2022,07,24,일,1,두산,SSG,서울 잠실 야구장,비,5,1,1.2,28.4,6216,0,1,4,1,0.7083333333,-1,7,4,5,SSG,두산,-11,32,0.4235294118,0.6666666667
20220724키움,2022,07,24,일,1,키움,삼성,서울고척스카이돔,비,5,1,1.2,28.4,6897,0,1,4,1,0.5833333333,2,-13,0,8,삼성,키움,24,-17,0.6292134831,0.4022988506
20220723키움,2022,07,23,토,1,키움,삼성,서울고척스카이돔,비,5,1,9.9,28,7057,-0.7818314825,0.6234898019,4,1,0.5833333333,1,-12,6,0,키움,삼성,23,-16,0.625,0.4069767442
20220723롯데,2022,07,23,토,1,롯데,KIA,부산 사직 야구장,비,5,1,9.9,28.3,15526,-0.7818314825,0.6234898019,4,1,0.75,-1,1,3,9,KIA,롯데,-7,3,0.4418604651,0.5119047619
20220723NC,2022,07,23,토,1,NC,LG,창원NC파크,비,5,1,9.9,28,7934,-0.7818314825,0.6234898019,4,1,0.75,1,-1,5,11,LG,NC,-16,20,0.3928571429,0.6117647059
20220723한화,2022,07,23,토,1,한화,KT,대전 한화생명 이글스파크,비,5,1,9.9,29.1,5234,-0.7818314825,0.6234898019,4,1,0.75,1,-1,3,5,KT,한화,-33,5,0.3023255814,0.5176470588
20220722두산,2022,07,22,금,1,두산,SSG,서울 잠실 야구장,비,5,1,5.2,27.5,6223,-0.9749279122,-0.222520934,4,0,0.7708333333,1,6,0,1,SSG,두산,-10,31,0.4285714286,0.6627906977
20220722롯데,2022,07,22,금,1,롯데,KIA,부산 사직 야구장,구름조금,2,0,5.2,29.7,11010,-0.9749279122,-0.222520934,1,0,0.7708333333,4,-1,2,5,KIA,롯데,-6,2,0.4470588235,0.5060240964
20220722NC,2022,07,22,금,1,NC,LG,창원NC파크,비,5,1,5.2,31.5,5924,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,1,5,4,NC,LG,-17,21,0.3855421687,0.619047619
20220722키움,2022,07,22,금,1,키움,삼성,서울고척스카이돔,비,5,1,5.2,27.5,4776,-0.9749279122,-0.222520934,4,0,0.7708333333,-2,-11,3,2,키움,삼성,22,-15,0.6206896552,0.4117647059
20220722한화,2022,07,22,금,1,한화,KT,대전 한화생명 이글스파크,구름많음,3,0,5.2,30.5,4010,-0.9749279122,-0.222520934,2,0,0.7708333333,-6,2,8,0,한화,KT,-34,6,0.2941176471,0.5238095238
20220714LG,2022,07,14,목,0,LG,KIA,서울 잠실 야구장,비,5,1,0.9,29.9,14590,-0.4338837391,-0.9009688679,4,0,0.7708333333,-1,4,6,2,LG,KIA,20,3,0.6144578313,0.512195122
20220714SSG,2022,07,14,목,0,SSG,키움,인천SSG 랜더스필드,비,5,1,0.9,27.7,12969,-0.4338837391,-0.9009688679,4,0,0.7708333333,5,-1,4,1,SSG,키움,30,23,0.6588235294,0.6279069767
20220714롯데,2022,07,14,목,0,롯데,한화,부산 사직 야구장,구름많음,3,0,0.9,32.1,7653,-0.4338837391,-0.9009688679,2,0,0.7708333333,3,-5,10,7,롯데,한화,-7,-33,0.4404761905,0.2976190476
20220714NC,2022,07,14,목,0,NC,두산,창원NC파크,흐림,4,0,0.9,34.3,4659,-0.4338837391,-0.9009688679,3,0,0.7708333333,1,-1,3,11,두산,NC,-16,-11,0.3902439024,0.421686747
20220714KT,2022,07,14,목,0,KT,삼성,수원케이티위즈파크,비,5,1,0.9,29,4703,-0.4338837391,-0.9009688679,4,0,0.7708333333,1,-10,1,0,KT,삼성,5,-14,0.5180722892,0.4166666667
20220713NC,2022,07,13,수,0,NC,두산,창원NC파크,비,5,1,114.5,26.3,2880,0.4338837391,-0.9009688679,4,0,0.7708333333,-5,1,4,1,NC,두산,-17,-10,0.3827160494,0.4268292683
20220713롯데,2022,07,13,수,0,롯데,한화,부산 사직 야구장,흐림,4,0,114.5,26.7,10188,0.4338837391,-0.9009688679,3,0,0.7708333333,2,-4,2,0,롯데,한화,-8,-32,0.4337349398,0.3012048193
20220712LG,2022,07,12,화,0,LG,KIA,서울 잠실 야구장,흐림,4,0,0,29.4,14517,0.9749279122,-0.222520934,3,0,0.7708333333,7,3,1,7,KIA,LG,21,2,0.6219512195,0.5061728395
