,year,month,day,week,home,away,stadium,weather,temp,spec,date
280,2023,8,1,화,KT,SSG,수원케이티위즈파크,구름조금,34.4℃,7831,2023-08-01
281,2023,8,1,화,한화,두산,대전 한화생명 이글스파크,구름조금,34.6℃,10225,2023-08-01
282,2023,8,1,화,삼성,KIA,포항야구장,흐림,29.9℃,6912,2023-08-01
283,2023,7,30,일,KIA,롯데,광주-기아 챔피언스 필드,구름조금,33.4℃,11796,2023-07-30
284,2023,7,30,일,NC,KT,창원NC파크,구름조금,33.9℃,6181,2023-07-30
285,2023,7,30,일,SSG,한화,인천SSG 랜더스필드,구름조금,33.7℃,18158,2023-07-30
286,2023,7,30,일,두산,LG,서울 잠실 야구장,비,34.9℃,19500,2023-07-30
287,2023,7,30,일,키움,삼성,서울고척스카이돔,비,34.9℃,11235,2023-07-30
288,2023,7,29,토,두산,LG,서울 잠실 야구장,구름조금,33.3℃,21126,2023-07-29
289,2023,7,29,토,SSG,한화,인천SSG 랜더스필드,구름많음,32.1℃,21344,2023-07-29
290,2023,7,29,토,NC,KT,창원NC파크,맑음,35.2℃,8309,2023-07-29
291,2023,7,29,토,KIA,롯데,광주-기아 챔피언스 필드,구름조금,34.7℃,14754,2023-07-29
292,2023,7,29,토,키움,삼성,서울고척스카이돔,구름조금,33.3℃,11851,2023-07-29
293,2023,7,28,금,두산,LG,서울 잠실 야구장,구름조금,34.1℃,16987,2023-07-28
294,2023,7,28,금,SSG,한화,인천SSG 랜더스필드,맑음,31.7℃,14386,2023-07-28
295,2023,7,28,금,NC,KT,창원NC파크,구름조금,33.1℃,4676,2023-07-28
296,2023,7,28,금,KIA,롯데,광주-기아 챔피언스 필드,흐림,32.4℃,10295,2023-07-28
297,2023,7,28,금,키움,삼성,서울고척스카이돔,구름조금,34.1℃,7755,2023-07-28
298,2023,7,27,목,키움,한화,서울고척스카이돔,구름많음,32.2℃,11650,2023-07-27
299,2023,7,27,목,KT,LG,수원케이티위즈파크,구름조금,32.6℃,8413,2023-07-27
300,2023,7,27,목,NC,KIA,창원NC파크,구름조금,33.8℃,7279,2023-07-27
301,2023,7,27,목,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,32.9℃,7663,2023-07-27
302,2023,7,27,목,두산,롯데,서울 잠실 야구장,구름많음,32.2℃,12511,2023-07-27
303,2023,7,26,수,두산,롯데,서울 잠실 야구장,비,31.1℃,13620,2023-07-26
304,2023,7,26,수,삼성,SSG,대구 삼성 라이온즈 파크,흐림,33.1℃,6955,2023-07-26
305,2023,7,26,수,NC,KIA,창원NC파크,비,32.6℃,6325,2023-07-26
306,2023,7,26,수,KT,LG,수원케이티위즈파크,비,30.9℃,8134,2023-07-26
307,2023,7,26,수,키움,한화,서울고척스카이돔,비,31.1℃,11324,2023-07-26
308,2023,7,25,화,두산,롯데,서울 잠실 야구장,비,30.5℃,12700,2023-07-25
309,2023,7,25,화,NC,KIA,창원NC파크,흐림,30.4℃,5668,2023-07-25
310,2023,7,25,화,KT,LG,수원케이티위즈파크,비,30.1℃,7948,2023-07-25
311,2023,7,25,화,키움,한화,서울고척스카이돔,비,30.5℃,9886,2023-07-25
312,2023,7,25,화,삼성,SSG,대구 삼성 라이온즈 파크,구름많음,32.2℃,5557,2023-07-25
313,2023,7,23,일,롯데,키움,부산 사직 야구장,흐림,28.9℃,11470,2023-07-23
314,2023,7,23,일,삼성,KT,대구 삼성 라이온즈 파크,비,30.2℃,8613,2023-07-23
315,2023,7,22,토,롯데,키움,부산 사직 야구장,비,27.9℃,14266,2023-07-22
316,2023,7,22,토,삼성,KT,대구 삼성 라이온즈 파크,구름많음,28.1℃,10356,2023-07-22
317,2023,7,22,토,한화,NC,대전 한화생명 이글스파크,비,30℃,10021,2023-07-22
318,2023,7,21,금,한화,NC,대전 한화생명 이글스파크,구름조금,34.2℃,8475,2023-07-21
319,2023,7,21,금,KIA,두산,광주-기아 챔피언스 필드,구름조금,33℃,9779,2023-07-21
320,2023,7,21,금,삼성,KT,대구 삼성 라이온즈 파크,구름조금,31.4℃,7833,2023-07-21
321,2023,7,21,금,롯데,키움,부산 사직 야구장,구름조금,29.1℃,13431,2023-07-21
322,2023,7,21,금,LG,SSG,서울 잠실 야구장,맑음,34.3℃,17524,2023-07-21
323,2023,7,13,목,NC,롯데,창원NC파크,비,28℃,10316,2023-07-13
324,2023,7,13,목,KIA,삼성,광주-기아 챔피언스 필드,비,27.7℃,7085,2023-07-13
325,2023,7,13,목,키움,KT,서울고척스카이돔,비,26.5℃,4520,2023-07-13
326,2023,7,12,수,키움,KT,서울고척스카이돔,비,29.1℃,3890,2023-07-12
327,2023,7,12,수,KIA,삼성,광주-기아 챔피언스 필드,비,28.8℃,8470,2023-07-12
328,2023,7,12,수,NC,롯데,창원NC파크,비,30℃,13074,2023-07-12
329,2023,7,12,수,SSG,두산,인천SSG 랜더스필드,비,27.5℃,19699,2023-07-12
330,2023,7,12,수,LG,한화,서울 잠실 야구장,비,29.1℃,17812,2023-07-12
331,2023,7,11,화,키움,KT,서울고척스카이돔,비,25.9℃,4217,2023-07-11
332,2023,7,9,일,한화,SSG,대전 한화생명 이글스파크,비,30.2℃,10168,2023-07-09
333,2023,7,9,일,KT,KIA,수원케이티위즈파크,비,28.4℃,18700,2023-07-09
334,2023,7,9,일,NC,삼성,창원NC파크,흐림,28.2℃,8522,2023-07-09
335,2023,7,9,일,롯데,LG,부산 사직 야구장,비,27.2℃,15860,2023-07-09
336,2023,7,9,일,두산,키움,서울 잠실 야구장,비,27℃,11472,2023-07-09
337,2023,7,8,토,두산,키움,서울 잠실 야구장,흐림,29.7℃,19676,2023-07-08
338,2023,7,8,토,롯데,LG,부산 사직 야구장,비,23.8℃,19496,2023-07-08
339,2023,7,8,토,NC,삼성,창원NC파크,흐림,26.8℃,12462,2023-07-08
340,2023,7,8,토,KT,KIA,수원케이티위즈파크,비,29.5℃,18700,2023-07-08
341,2023,7,8,토,한화,SSG,대전 한화생명 이글스파크,비,29.3℃,12000,2023-07-08
342,2023,7,7,금,KT,KIA,수원케이티위즈파크,구름많음,30.6℃,16315,2023-07-07
343,2023,7,7,금,두산,키움,서울 잠실 야구장,구름조금,31.4℃,14123,2023-07-07
344,2023,7,6,목,LG,KT,서울 잠실 야구장,구름많음,31.8℃,10736,2023-07-06
345,2023,7,6,목,SSG,KIA,인천SSG 랜더스필드,구름많음,29.1℃,17513,2023-07-06
346,2023,7,6,목,키움,NC,서울고척스카이돔,구름많음,31.8℃,4013,2023-07-06
347,2023,7,6,목,한화,롯데,대전 한화생명 이글스파크,구름많음,32.4℃,10061,2023-07-06
348,2023,7,6,목,삼성,두산,포항야구장,맑음,27.3℃,6923,2023-07-06
349,2023,7,5,수,삼성,두산,포항야구장,비,24.5℃,5902,2023-07-05
350,2023,7,5,수,한화,롯데,대전 한화생명 이글스파크,비,28.7℃,7760,2023-07-05
351,2023,7,5,수,키움,NC,서울고척스카이돔,비,27.1℃,4027,2023-07-05
352,2023,7,5,수,SSG,KIA,인천SSG 랜더스필드,비,24.5℃,13025,2023-07-05
353,2023,7,5,수,LG,KT,서울 잠실 야구장,비,27.1℃,9707,2023-07-05
354,2023,7,4,화,키움,NC,서울고척스카이돔,비,29.2℃,4474,2023-07-04
355,2023,7,4,화,삼성,두산,포항야구장,비,26.1℃,4182,2023-07-04
356,2023,7,2,일,롯데,두산,울산문수야구장,흐림,26.7℃,7588,2023-07-02
357,2023,7,2,일,KT,NC,수원케이티위즈파크,구름많음,30.5℃,5406,2023-07-02
358,2023,7,2,일,삼성,한화,대구 삼성 라이온즈 파크,구름많음,33.5℃,12395,2023-07-02
359,2023,7,2,일,LG,KIA,서울 잠실 야구장,구름많음,30.6℃,20959,2023-07-02
360,2023,7,2,일,키움,SSG,서울고척스카이돔,구름많음,30.6℃,9512,2023-07-02
361,2023,7,1,토,LG,KIA,서울 잠실 야구장,맑음,32.9℃,23750,2023-07-01
362,2023,7,1,토,삼성,한화,대구 삼성 라이온즈 파크,구름조금,31.3℃,18151,2023-07-01
363,2023,7,1,토,KT,NC,수원케이티위즈파크,맑음,31.2℃,9551,2023-07-01
364,2023,7,1,토,키움,SSG,서울고척스카이돔,맑음,32.9℃,10836,2023-07-01
365,2023,7,1,토,롯데,두산,울산문수야구장,흐림,27.7℃,10013,2023-07-01
366,2023,6,30,금,롯데,두산,울산문수야구장,비,25.3℃,6894,2023-06-30
367,2023,6,30,금,키움,SSG,서울고척스카이돔,비,29.1℃,7164,2023-06-30
368,2023,6,30,금,KT,NC,수원케이티위즈파크,비,29.2℃,4596,2023-06-30
369,2023,6,30,금,삼성,한화,대구 삼성 라이온즈 파크,비,25.7℃,8114,2023-06-30
370,2023,6,30,금,LG,KIA,서울 잠실 야구장,비,29.1℃,20568,2023-06-30
371,2023,6,28,수,한화,KT,대전 한화생명 이글스파크,비,27.1℃,5007,2023-06-28
372,2023,6,28,수,KIA,키움,광주-기아 챔피언스 필드,비,25.3℃,4816,2023-06-28
373,2023,6,28,수,롯데,삼성,부산 사직 야구장,비,25.3℃,13787,2023-06-28
374,2023,6,28,수,SSG,LG,인천SSG 랜더스필드,흐림,27.3℃,11045,2023-06-28
375,2023,6,28,수,두산,NC,서울 잠실 야구장,흐림,30.1℃,5400,2023-06-28
376,2023,6,27,화,두산,NC,서울 잠실 야구장,비,29.1℃,5302,2023-06-27
377,2023,6,27,화,SSG,LG,인천SSG 랜더스필드,구름조금,27.6℃,12244,2023-06-27
378,2023,6,27,화,롯데,삼성,부산 사직 야구장,비,26.6℃,11654,2023-06-27
379,2023,6,27,화,KIA,키움,광주-기아 챔피언스 필드,비,30.2℃,5349,2023-06-27
380,2023,6,27,화,한화,KT,대전 한화생명 이글스파크,비,31.4℃,4625,2023-06-27
381,2023,6,25,일,SSG,삼성,인천SSG 랜더스필드,구름많음,30.8℃,14722,2023-06-25
382,2023,6,25,일,LG,롯데,서울 잠실 야구장,구름많음,33.1℃,20846,2023-06-25
383,2023,6,25,일,키움,두산,서울고척스카이돔,구름많음,33.1℃,9549,2023-06-25
384,2023,6,24,토,LG,롯데,서울 잠실 야구장,맑음,31.1℃,23750,2023-06-24
385,2023,6,24,토,SSG,삼성,인천SSG 랜더스필드,맑음,28.8℃,20062,2023-06-24
386,2023,6,24,토,NC,한화,창원NC파크,흐림,30.8℃,13791,2023-06-24
387,2023,6,24,토,KIA,KT,광주-기아 챔피언스 필드,흐림,31.9℃,14043,2023-06-24
388,2023,6,24,토,키움,두산,서울고척스카이돔,맑음,31.1℃,11717,2023-06-24
389,2023,6,23,금,키움,두산,서울고척스카이돔,구름조금,29.9℃,7316,2023-06-23
390,2023,6,23,금,KIA,KT,광주-기아 챔피언스 필드,구름조금,32.1℃,9018,2023-06-23
391,2023,6,23,금,NC,한화,창원NC파크,구름조금,31.6℃,6376,2023-06-23
392,2023,6,23,금,SSG,삼성,인천SSG 랜더스필드,구름조금,26.7℃,12744,2023-06-23
393,2023,6,23,금,LG,롯데,서울 잠실 야구장,구름조금,29.9℃,21089,2023-06-23
394,2023,6,22,목,두산,SSG,서울 잠실 야구장,구름많음,26.4℃,7291,2023-06-22
395,2023,6,22,목,삼성,키움,대구 삼성 라이온즈 파크,구름많음,29.1℃,10176,2023-06-22
396,2023,6,22,목,NC,LG,창원NC파크,구름많음,29.9℃,4997,2023-06-22
397,2023,6,22,목,KT,롯데,수원케이티위즈파크,비,25.8℃,7861,2023-06-22
398,2023,6,22,목,한화,KIA,대전 한화생명 이글스파크,구름많음,28.4℃,7675,2023-06-22
399,2023,6,21,수,한화,KIA,대전 한화생명 이글스파크,비,24.4℃,5207,2023-06-21
400,2023,6,21,수,KT,롯데,수원케이티위즈파크,비,23.5℃,6024,2023-06-21
401,2023,6,21,수,NC,LG,창원NC파크,비,23.4℃,3571,2023-06-21
402,2023,6,21,수,삼성,키움,대구 삼성 라이온즈 파크,비,23.9℃,7453,2023-06-21
403,2023,6,21,수,두산,SSG,서울 잠실 야구장,비,22.1℃,5473,2023-06-21
404,2023,6,20,화,두산,SSG,서울 잠실 야구장,비,26.4℃,6186,2023-06-20
405,2023,6,20,화,삼성,키움,대구 삼성 라이온즈 파크,구름많음,28.3℃,7667,2023-06-20
406,2023,6,20,화,NC,LG,창원NC파크,비,28.8℃,3433,2023-06-20
407,2023,6,20,화,KT,롯데,수원케이티위즈파크,비,25.7℃,5773,2023-06-20
408,2023,6,20,화,한화,KIA,대전 한화생명 이글스파크,비,27.7℃,5451,2023-06-20
409,2023,6,18,일,한화,키움,대전 한화생명 이글스파크,구름조금,33.1℃,8163,2023-06-18
410,2023,6,18,일,KIA,NC,광주-기아 챔피언스 필드,구름조금,33.5℃,13967,2023-06-18
411,2023,6,18,일,KT,삼성,수원케이티위즈파크,구름조금,31℃,10137,2023-06-18
412,2023,6,18,일,SSG,롯데,인천SSG 랜더스필드,구름조금,27.3℃,19156,2023-06-18
413,2023,6,18,일,LG,두산,서울 잠실 야구장,구름조금,32.6℃,19038,2023-06-18
414,2023,6,17,토,LG,두산,서울 잠실 야구장,구름조금,30.2℃,22878,2023-06-17
415,2023,6,17,토,SSG,롯데,인천SSG 랜더스필드,구름많음,26.3℃,23000,2023-06-17
416,2023,6,17,토,KT,삼성,수원케이티위즈파크,구름조금,29.7℃,14935,2023-06-17
417,2023,6,17,토,KIA,NC,광주-기아 챔피언스 필드,구름많음,31.3℃,15992,2023-06-17
418,2023,6,17,토,한화,키움,대전 한화생명 이글스파크,구름많음,32.5℃,11008,2023-06-17
419,2023,6,16,금,한화,키움,대전 한화생명 이글스파크,맑음,31.9℃,7005,2023-06-16
420,2023,6,16,금,KIA,NC,광주-기아 챔피언스 필드,맑음,32.4℃,10170,2023-06-16
421,2023,6,16,금,KT,삼성,수원케이티위즈파크,맑음,28.4℃,6998,2023-06-16
422,2023,6,16,금,SSG,롯데,인천SSG 랜더스필드,맑음,25.7℃,18013,2023-06-16
423,2023,6,16,금,LG,두산,서울 잠실 야구장,맑음,28.9℃,18826,2023-06-16
424,2023,6,15,목,LG,삼성,서울 잠실 야구장,구름조금,28.3℃,12023,2023-06-15
425,2023,6,15,목,SSG,KT,인천SSG 랜더스필드,맑음,24.3℃,6736,2023-06-15
426,2023,6,15,목,롯데,한화,부산 사직 야구장,구름조금,26℃,12594,2023-06-15
427,2023,6,15,목,NC,두산,창원NC파크,구름조금,27.3℃,3633,2023-06-15
428,2023,6,15,목,키움,KIA,서울고척스카이돔,구름조금,28.3℃,8528,2023-06-15
429,2023,6,14,수,키움,KIA,서울고척스카이돔,비,25℃,8016,2023-06-14
430,2023,6,14,수,NC,두산,창원NC파크,비,28.4℃,3154,2023-06-14
431,2023,6,14,수,롯데,한화,부산 사직 야구장,비,25.8℃,10803,2023-06-14
432,2023,6,14,수,SSG,KT,인천SSG 랜더스필드,구름조금,24℃,6579,2023-06-14
433,2023,6,14,수,LG,삼성,서울 잠실 야구장,비,25℃,11725,2023-06-14
434,2023,6,13,화,LG,삼성,서울 잠실 야구장,구름조금,26℃,11103,2023-06-13
435,2023,6,13,화,SSG,KT,인천SSG 랜더스필드,구름조금,23.3℃,6568,2023-06-13
436,2023,6,13,화,롯데,한화,부산 사직 야구장,구름많음,25.6℃,16007,2023-06-13
437,2023,6,13,화,NC,두산,창원NC파크,구름많음,29.2℃,3699,2023-06-13
438,2023,6,13,화,키움,KIA,서울고척스카이돔,구름조금,26℃,7834,2023-06-13
439,2023,6,11,일,한화,LG,대전 한화생명 이글스파크,구름조금,30℃,7601,2023-06-11
440,2023,6,11,일,KT,키움,수원케이티위즈파크,구름조금,27.9℃,6806,2023-06-11
441,2023,6,11,일,NC,SSG,창원NC파크,맑음,29.4℃,7210,2023-06-11
442,2023,6,11,일,삼성,롯데,대구 삼성 라이온즈 파크,구름많음,30.6℃,18496,2023-06-11
443,2023,6,11,일,두산,KIA,서울 잠실 야구장,비,27.3℃,18623,2023-06-11
444,2023,6,10,토,두산,KIA,서울 잠실 야구장,비,28.5℃,22233,2023-06-10
445,2023,6,10,토,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,31.5℃,24000,2023-06-10
446,2023,6,10,토,NC,SSG,창원NC파크,맑음,30.2℃,11026,2023-06-10
447,2023,6,10,토,KT,키움,수원케이티위즈파크,구름많음,28.1℃,9622,2023-06-10
448,2023,6,10,토,한화,LG,대전 한화생명 이글스파크,비,31.7℃,11072,2023-06-10
449,2023,6,9,금,한화,LG,대전 한화생명 이글스파크,비,29.2℃,6005,2023-06-09
450,2023,6,9,금,KT,키움,수원케이티위즈파크,비,28.1℃,5033,2023-06-09
451,2023,6,9,금,NC,SSG,창원NC파크,맑음,31.3℃,5110,2023-06-09
452,2023,6,9,금,삼성,롯데,대구 삼성 라이온즈 파크,맑음,31℃,15893,2023-06-09
453,2023,6,9,금,두산,KIA,서울 잠실 야구장,비,28.4℃,16250,2023-06-09
454,2023,6,8,목,두산,한화,서울 잠실 야구장,비,23.9℃,8509,2023-06-08
455,2023,6,8,목,롯데,KT,부산 사직 야구장,구름많음,25.4℃,10504,2023-06-08
456,2023,6,8,목,삼성,NC,대구 삼성 라이온즈 파크,구름조금,29.3℃,5989,2023-06-08
457,2023,6,8,목,KIA,SSG,광주-기아 챔피언스 필드,구름많음,29℃,6646,2023-06-08
458,2023,6,8,목,키움,LG,서울고척스카이돔,비,23.9℃,6076,2023-06-08
459,2023,6,7,수,두산,한화,서울 잠실 야구장,흐림,25.7℃,8497,2023-06-07
460,2023,6,7,수,롯데,KT,부산 사직 야구장,구름많음,25.3℃,10066,2023-06-07
461,2023,6,7,수,삼성,NC,대구 삼성 라이온즈 파크,구름많음,29.4℃,7119,2023-06-07
462,2023,6,7,수,KIA,SSG,광주-기아 챔피언스 필드,구름많음,28.6℃,7569,2023-06-07
463,2023,6,7,수,키움,LG,서울고척스카이돔,흐림,25.7℃,5390,2023-06-07
464,2023,6,6,화,삼성,NC,대구 삼성 라이온즈 파크,구름조금,30.1℃,14639,2023-06-06
465,2023,6,6,화,롯데,KT,부산 사직 야구장,구름조금,23.5℃,20441,2023-06-06
466,2023,6,6,화,키움,LG,서울고척스카이돔,구름많음,25.2℃,14903,2023-06-06
467,2023,6,6,화,KIA,SSG,광주-기아 챔피언스 필드,구름조금,28.4℃,15130,2023-06-06
468,2023,6,6,화,두산,한화,서울 잠실 야구장,구름많음,25.2℃,21146,2023-06-06
469,2023,6,4,일,롯데,KIA,부산 사직 야구장,구름많음,27.8℃,22990,2023-06-04
470,2023,6,4,일,LG,NC,서울 잠실 야구장,구름조금,28℃,15096,2023-06-04
471,2023,6,4,일,SSG,키움,인천SSG 랜더스필드,구름조금,23.8℃,17007,2023-06-04
472,2023,6,4,일,KT,두산,수원케이티위즈파크,구름조금,26.9℃,10239,2023-06-04
473,2023,6,4,일,한화,삼성,대전 한화생명 이글스파크,구름많음,28.7℃,12000,2023-06-04
474,2023,6,3,토,한화,삼성,대전 한화생명 이글스파크,맑음,28.1℃,12000,2023-06-03
475,2023,6,3,토,KT,두산,수원케이티위즈파크,맑음,26.9℃,12155,2023-06-03
476,2023,6,3,토,롯데,KIA,부산 사직 야구장,맑음,24.7℃,22990,2023-06-03
477,2023,6,3,토,SSG,키움,인천SSG 랜더스필드,맑음,25.9℃,19071,2023-06-03
478,2023,6,3,토,LG,NC,서울 잠실 야구장,맑음,27.8℃,18890,2023-06-03
479,2023,6,2,금,LG,NC,서울 잠실 야구장,구름조금,25℃,10238,2023-06-02
480,2023,6,2,금,SSG,키움,인천SSG 랜더스필드,구름조금,22.6℃,12533,2023-06-02
481,2023,6,2,금,롯데,KIA,부산 사직 야구장,비,27.8℃,18996,2023-06-02
482,2023,6,2,금,KT,두산,수원케이티위즈파크,구름조금,23.9℃,5157,2023-06-02
483,2023,6,2,금,한화,삼성,대전 한화생명 이글스파크,구름조금,27.2℃,6675,2023-06-02
484,2023,6,1,목,한화,키움,대전 한화생명 이글스파크,흐림,28℃,5040,2023-06-01
485,2023,6,1,목,SSG,삼성,인천SSG 랜더스필드,구름많음,24.9℃,9028,2023-06-01
486,2023,6,1,목,LG,롯데,서울 잠실 야구장,흐림,26.3℃,22020,2023-06-01
487,2023,5,31,수,LG,롯데,서울 잠실 야구장,구름많음,28.2℃,21269,2023-05-31
488,2023,5,31,수,SSG,삼성,인천SSG 랜더스필드,구름많음,24.9℃,10745,2023-05-31
489,2023,5,31,수,NC,두산,창원NC파크,맑음,27.6℃,4180,2023-05-31
490,2023,5,31,수,KIA,KT,광주-기아 챔피언스 필드,비,28.9℃,7244,2023-05-31
491,2023,5,31,수,한화,키움,대전 한화생명 이글스파크,구름조금,28.3℃,4384,2023-05-31
492,2023,5,30,화,한화,키움,대전 한화생명 이글스파크,구름조금,26.5℃,4486,2023-05-30
493,2023,5,30,화,KIA,KT,광주-기아 챔피언스 필드,비,23.9℃,5352,2023-05-30
494,2023,5,30,화,NC,두산,창원NC파크,맑음,25.5℃,3180,2023-05-30
495,2023,5,30,화,SSG,삼성,인천SSG 랜더스필드,구름조금,25.8℃,10232,2023-05-30
496,2023,5,30,화,LG,롯데,서울 잠실 야구장,구름많음,28.9℃,20330,2023-05-30
497,2023,5,28,일,삼성,KT,대구 삼성 라이온즈 파크,비,23.3℃,14523,2023-05-28
498,2023,5,28,일,KIA,LG,광주-기아 챔피언스 필드,비,26.8℃,17015,2023-05-28
499,2023,5,28,일,키움,롯데,서울고척스카이돔,비,20.2℃,16000,2023-05-28
500,2023,5,27,토,키움,롯데,서울고척스카이돔,비,20.7℃,16000,2023-05-27
501,2023,5,27,토,KIA,LG,광주-기아 챔피언스 필드,흐림,27.8℃,17931,2023-05-27
502,2023,5,27,토,NC,한화,창원NC파크,비,28℃,9558,2023-05-27
503,2023,5,27,토,삼성,KT,대구 삼성 라이온즈 파크,비,26.9℃,17305,2023-05-27
504,2023,5,26,금,두산,SSG,서울 잠실 야구장,비,27.3℃,10428,2023-05-26
505,2023,5,26,금,삼성,KT,대구 삼성 라이온즈 파크,흐림,28.2℃,12874,2023-05-26
506,2023,5,26,금,NC,한화,창원NC파크,맑음,25.4℃,5952,2023-05-26
